Indicator Name,Indicator Code,Country Name,Country Code,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,United Arab Emirates,ARE,1.297768008,1.378621078,1.480901077,1.830425017,1.787068305,1.792431872,2.004021865,2.180890491,2.333245197,2.262650093,2.238200162,2.203322589,1.927683933,1.665361909,1.395413347,1.094296321,0.97578624,0.828960785,0.965043488,0.877310143
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,United Kingdom,GBR,1.728400125,1.759143187,1.809376884,1.763382134,1.844831673,1.692701995,1.353317772,1.179228093,1.096469376,0.987458856,0.918455399,0.941374168,0.966489702,0.996852487,0.674198349,0.657803605,0.688806181,0.791115085,0.718734188,0.724406868
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,United States,USA,1.894572404,1.954274114,1.863028935,1.834777514,1.607811468,1.805715555,1.685758917,1.300089704,1.219934045,1.190978876,1.181402837,1.009241245,1.197297611,1.34507504,1.212483968,1.042895226,1.130169679,1.220378431,1.103414075,1.180634033
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Upper middle income,UMC,14.17030107,12.76131832,11.8386409,12.10499547,11.5117694,11.35975276,10.61792889,10.38665255,9.726016197,8.936205737,8.734473028,9.052329399,8.937081267,8.832115662,8.008121361,7.530312145,7.460639689,7.52275767,7.306761458,7.349755664
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Uruguay,URY,8.497830722,8.815643711,7.366757862,7.925336057,8.616111364,8.016058205,7.705982042,7.974664468,6.778210245,6.962935961,6.518692985,8.685455695,11.1429923,12.87584105,10.3725408,10.73120614,10.18882832,10.87770254,9.784915897,9.470537052
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Uzbekistan,UZB,36.97700295,34.82753262,30.44774065,37.42615998,32.29463652,26.13553228,32.18285021,31.30841121,33.52397903,34.35904837,34.00571349,34.25172744,33.0938864,30.77324627,27.96856667,26.13889292,23.95121304,21.36344445,19.50497983,19.52940302
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Vanuatu,VUT,16.55999621,16.19981116,18.07408055,16.28335227,16.44358006,17.60067175,16.74536256,26.09722554,24.84678538,22.96413023,23.5298826,24.00219599,22.55275804,23.33759591,21.94525904,20.55877919,20.48611753,20.11541084,19.71439905,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"Venezuela, RB",VEN,5.57920338,5.42717462,5.486261165,5.264690033,5.525520819,4.490747206,4.929622812,5.42015946,4.725817153,4.210018277,4.544217324,4.103337017,4.555546456,4.037468186,4.022868233,3.977649831,4.194157925,,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Vietnam,VNM,40.4891326,33.93858782,29.869952,27.42782802,27.18269026,27.75882539,25.77170602,25.77939511,25.43443981,24.5345833,23.2410477,23.03331126,22.54243731,21.80769935,20.97017317,20.40489969,20.35961756,22.21397702,20.91100405,20.57873285
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,West Bank and Gaza,WBG,,,,,,,,,,,,,,,,,,,,
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,World,WLD,5.002268944,4.769846243,4.549517139,4.572272908,4.341643362,4.370891764,4.131823923,3.951118161,3.767107149,3.515183493,3.470423478,3.42430642,3.382925321,3.343979909,3.03295598,2.851609729,2.850317829,2.788273504,2.737850868,2.811353456
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,"Yemen, Rep.",YEM,23.12413417,24.17753092,22.55313933,24.96181437,20.53383296,16.72812731,16.19026184,19.56317279,16.43483208,13.76784717,14.11544786,13.34206955,12.8770235,11.73033638,10.54766696,10.14691811,10.3831709,8.98751113,9.863140791,7.700268672
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Zambia,ZMB,17.42768622,23.81227052,34.10152274,15.49242979,18.40537701,17.57157184,18.65555927,21.13794722,24.18488813,22.31071555,22.12077933,22.06893744,22.5741775,23.02555132,23.31833168,22.43983222,21.76434111,18.94753914,21.5531844,9.158563425
"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,Zimbabwe,ZWE,15.26726204,7.413792574,15.03891232,18.97339678,15.23519268,21.77110661,18.9340821,21.78853027,19.17667783,18.26159706,17.30703148,14.02900718,16.59340069,19.57504765,18.57727858,20.28182008,21.59790674,19.39888477,17.20926173,16.00242152
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Afghanistan,AFG,0.12677737,0.07014534,0.065402881,0.060727373,0.056451371,0.051839219,0.046827027,0.043105014,0.033012123,0.030098129,0.024174312,0.013084257,0.020634867,0.024220736,0.023420762,0.022656662,0.022612658,0.02503483,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Albania,ALB,1.206479033,0.730709955,0.726599979,0.60666054,0.664264643,0.647963742,0.499306576,0.569277342,0.973817052,0.986029944,1.049798562,1.214113441,1.381011562,1.281453479,1.464792476,1.340590704,1.413737414,1.312855013,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Algeria,DZA,3.141418388,3.097443596,3.035509439,3.111608533,3.347034849,3.354544218,3.015944579,3.608585672,3.060522821,2.879789454,2.720700625,2.889575447,2.899499841,2.76247075,3.257305871,3.213461363,3.325072357,3.232960395,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,American Samoa,ASM,,,,,,,,,,,,,,,,,,,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Andorra,ADO,,,,,6.291240977,6.521409846,7.062244819,7.534227812,8.023442994,8.113082898,7.898493749,7.701215185,7.414955057,7.500371885,7.391626438,6.840561384,6.623037228,6.527834627,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Angola,AGO,0.409948923,0.401596941,0.510140831,0.331320808,0.909698925,0.842489254,0.577043014,0.556263023,0.677678139,0.68514135,0.676400678,0.850598712,0.587863652,1.177717193,1.161767457,1.308967955,1.435174111,1.351088294,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Antigua and Barbuda,ATG,4.674761768,4.597974985,4.721603973,4.659466328,4.701145072,4.580496806,4.664749316,4.497870333,4.584654866,4.438781292,4.354171667,4.509334592,4.756742866,4.91365074,4.894227561,5.007204068,5.077942631,5.149273144,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Arab World,ARB,3.271835803,3.481716907,3.718978973,3.715639647,3.488771744,3.387441784,3.228971968,3.439384109,3.427122459,3.83060136,3.65608145,3.647848267,3.91280469,4.018541067,4.18790356,4.24993272,4.369107192,4.535412562,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Argentina,ARG,3.536072783,3.620968686,3.49034762,3.583651498,3.515906196,3.661896228,3.77091353,3.810023855,3.98150323,3.82004104,3.765785539,3.489544004,3.745910181,4.042704167,4.10856488,4.497974674,4.666922195,4.844052739,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Armenia,ARM,,1.067168704,0.869320102,0.901555064,1.083089242,0.821905721,1.045763798,1.095700333,0.989534152,1.126529454,1.155427766,0.981119655,1.120269402,1.190159903,1.418502039,1.426260748,1.64492364,1.801888352,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Aruba,ABW,29.83883543,25.2392877,24.40523335,22.97786665,22.23309637,21.80714827,21.74510633,19.21620003,19.07261256,24.73887516,24.21824757,23.84038437,23.27953548,22.80629203,22.51118856,22.1353117,22.62298873,21.68383147,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Australia,AUS,16.28848982,16.83089071,17.10062806,17.02367012,17.0116172,17.98153733,18.01715505,18.54058404,17.19979166,17.20903399,16.73412301,17.372691,17.4149047,17.35063038,18.01405569,18.2328628,18.07162335,18.56961909,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Austria,AUT,8.496400014,7.720114214,7.363562791,7.256264083,7.627167042,7.671242567,7.700752418,7.966753289,7.726907343,7.712468449,7.912807703,8.057279444,8.904462555,8.82515774,9.040670996,8.722863044,8.289283861,8.123596515,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Azerbaijan,AZE,,5.98383663,5.775219213,5.578937212,4.370338712,4.066151745,3.823139604,3.992780488,3.6703304,3.795207862,3.629386034,3.671958468,3.784526056,3.88397833,4.110154733,4.634019954,4.921923951,5.379109136,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Bahamas, The",BHS,6.832264372,6.747276688,6.339673662,6.24422894,6.186507681,6.101389961,6.064491308,6.171169869,6.111916133,6.0367007,5.957540632,6.811148427,6.028897392,6.384706058,6.602386663,6.596992588,6.534256114,6.462235622,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bahrain,BHR,22.703216,20.37786706,28.44125426,27.97342522,28.65679013,27.17175091,29.2068295,30.11053487,28.75023015,29.2122101,21.67634122,24.44971265,25.44717722,25.71638234,25.65559797,24.87871113,23.2046238,21.36030575,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bangladesh,BGD,0.147913464,0.161017833,0.154531297,0.164866621,0.194200919,0.20036784,0.204820319,0.19262986,0.198346567,0.215024646,0.245931148,0.250991484,0.247771054,0.286623654,0.267823547,0.32766486,0.326002414,0.319820179,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Barbados,BRB,4.633909607,3.749345169,4.256708097,2.848296318,3.146133872,3.219624807,3.402952982,4.288308309,4.536358797,4.441342599,4.55312239,4.569886873,4.709850811,4.795204244,5.002247665,5.059573087,4.96821271,4.971426997,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belarus,BLR,,8.563751566,7.271325422,6.445128092,6.093680596,5.920977854,5.883075714,5.72028692,5.562438864,5.34418061,5.275266743,5.278632645,5.440725552,5.926117635,6.03977468,6.350607244,6.210693053,6.541940221,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belgium,BEL,11.75259659,11.3859563,10.80121355,11.20117436,11.14518195,11.77800034,11.42249676,11.6813428,11.32793376,11.28761712,11.15688699,10.40678849,11.06729954,10.67853239,10.2224117,10.12670348,9.649182642,9.792729356,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Belize,BLZ,1.852402062,1.787432161,1.842443902,1.772672986,1.744577367,1.387513514,1.690008696,1.552901468,2.4738297,2.759791833,2.764858142,1.355075415,1.366583851,1.349497523,1.357217272,1.350550457,1.365560193,1.320620925,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Benin,BEN,0.167962924,0.177308066,0.214174411,0.231146509,0.234900173,0.217299598,0.203310804,0.197211143,0.246804317,0.248112019,0.258603013,0.295982191,0.323966333,0.324171785,0.336256446,0.473764966,0.478231259,0.486681754,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bermuda,BMU,8.35595082,6.672737705,7.875032787,7.71685155,7.547957861,7.713754045,7.701292407,7.452290323,7.984596774,7.97173913,7.92072,8.350015924,8.09068254,10.60127962,6.976525157,8.161661442,8.078859375,6.054548287,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bhutan,BTN,0.336514637,0.395992723,0.350287978,0.406341407,0.480840134,0.584714781,0.749752945,0.712358952,0.693285822,0.699684208,0.704652666,0.847128167,0.745813389,0.730660025,1.03453548,0.625043539,0.841420254,1.045678201,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bolivia,BOL,0.848155679,0.953270842,1.126062522,1.219449963,1.261448884,1.143653614,1.261123532,1.295441598,1.200285742,1.145930879,1.041693893,0.965238944,1.306922677,1.183019502,1.125358833,1.12452996,1.379460468,1.334360386,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bosnia and Herzegovina,BIH,,1.001776988,0.889482428,1.048612491,1.063090581,1.624023194,3.714268948,4.662398338,5.212188298,6.295167336,5.528327513,6.076570434,6.149930857,6.514830386,6.779244438,7.264011045,7.670646784,8.286826699,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Botswana,BWA,1.509488118,2.250378177,2.330167851,2.269326972,2.222442463,1.933204574,1.934488702,2.259993147,2.051864419,2.432255073,2.428981719,2.480357037,2.330286915,2.363835631,2.412509003,2.345762676,2.406567438,2.476153839,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Brazil,BRA,1.44157142,1.427757319,1.469805586,1.519173166,1.702608455,1.833025578,1.924860463,1.853568715,1.873187903,1.892645031,1.921640296,1.869525613,1.787962841,1.855443591,1.881677465,1.875638798,1.940844209,2.052903303,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Brunei Darussalam,BRN,22.42415666,21.77158407,20.36843544,19.1802305,19.0431678,18.82929997,19.07351194,19.16796064,14.38561069,19.95884245,18.53526864,15.57684617,15.36104493,15.06183293,14.11771218,13.02155991,25.32328423,27.53860331,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Bulgaria,BGR,6.916537955,6.276289191,8.182925017,6.614295979,7.114516575,6.779026611,6.458225919,6.175926323,5.356718076,5.328034342,5.792010306,5.672606662,6.046861677,6.012888437,6.18991912,6.357101164,6.894746888,6.629407764,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Burkina Faso,BFA,0.065454563,0.064065863,0.061970519,0.062050807,0.058646549,0.064385012,0.071382763,0.074153103,0.077931836,0.084710182,0.07885726,0.07719742,0.080481507,0.080042649,0.079288089,0.093040501,0.10932004,0.119592082,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Burundi,BDI,0.060219461,0.054674399,0.056859488,0.056676716,0.054823501,0.053748556,0.051017125,0.048315783,0.046686152,0.047172518,0.033286854,0.033055537,0.02412936,0.022920267,0.02275622,0.02649296,0.02378765,0.022620457,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cambodia,KHM,0.046821181,0.04670992,0.045231919,0.049626733,0.128698542,0.14208641,0.162544506,0.186315631,0.179684114,0.181185365,0.208943656,0.222671122,0.240165075,0.265145395,0.278643787,0.301425863,0.324856142,0.332938112,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cameroon,CMR,0.088675939,0.294612322,0.294488687,0.280900041,0.313029018,0.32210625,0.219790816,0.214248274,0.201009511,0.218921617,0.213302188,0.208290242,0.226137296,0.230505765,0.210574373,0.23761016,0.336124611,0.282666707,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Canada,CAN,15.93988909,16.39745601,16.57521965,15.61188198,15.6636391,15.76857333,16.11466202,15.83187144,15.66823956,17.46531546,16.95942816,16.63900373,17.47312303,17.3735228,17.41756908,16.84377961,16.52524176,16.32970751,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cape Verde,CPV,0.257763844,0.281514667,0.273934155,0.285665319,0.287829222,0.344774177,0.346368187,0.365652666,0.40148575,0.427723574,0.46960431,0.54267129,0.550012934,0.5656235,0.620364868,0.64405029,0.645300534,0.63201955,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cayman Islands,CYM,10.05098125,9.707140369,9.632672741,9.215033241,8.834258356,8.388843266,8.088741834,7.792774629,7.375378748,11.31255131,10.69876003,10.4035286,10.04657534,9.847134645,9.892228515,9.96764224,9.858428281,10.08018808,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Central African Republic,CAF,0.068283441,0.070131587,0.070655798,0.072268262,0.070525376,0.068895164,0.070518684,0.070051612,0.072688089,0.07231751,0.065220219,0.064161329,0.060329942,0.059380393,0.058410903,0.061004019,0.060809096,0.061434496,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Chad,TCD,0.011241631,0.013777393,0.015039923,0.015130915,0.014671966,0.014730822,0.015261556,0.01478276,0.01522729,0.021407079,0.020233639,0.019100691,0.041661837,0.039863777,0.040844779,0.040364289,0.044547741,0.046466685,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Chile,CHL,2.456714955,2.494285541,2.605184577,2.832213583,3.026606422,3.385092199,3.844656799,3.922250588,4.085289705,3.897243677,3.461797273,3.552466357,3.534473223,3.870166944,3.9140518,3.989268355,4.214351082,4.352866791,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,China,CHN,2.245901276,2.31420729,2.442800659,2.565993892,2.755754966,2.844309582,2.820567891,2.67674598,2.648649247,2.696862433,2.742120813,2.885225041,3.512245428,4.080138906,4.441150695,4.892727098,5.153564017,5.308488782,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Colombia,COL,1.687471431,1.798670413,1.821594271,1.887587996,1.635261869,1.630815431,1.718221237,1.716394653,1.445225136,1.456686706,1.39213673,1.355012628,1.375962603,1.268656004,1.374936775,1.408843721,1.430344342,1.504254587,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Comoros,COM,0.171669907,0.167583213,0.163578431,0.159632754,0.163147187,0.13017343,0.126897766,0.137404122,0.147251873,0.149947819,0.152376599,0.154550972,0.162504042,0.164051665,0.171095565,0.18319484,0.178323966,0.178869323,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Congo, Dem. Rep.",ZAR,0.09919133,0.091759092,0.083012725,0.058121398,0.067319721,0.071728871,0.063107784,0.053487544,0.046414963,0.033177696,0.030708505,0.029410705,0.031384031,0.040908954,0.041254972,0.041641953,0.04199672,0.045078199,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,"Congo, Rep.",COG,0.51554481,0.624214545,0.596462888,0.808162476,0.572988459,0.610706027,0.810564469,0.261459125,0.268834867,0.334450867,0.268178183,0.215186248,0.322548839,0.552322344,0.454589736,0.403226789,0.426599711,0.504693668,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Costa Rica,CRI,1.060213487,1.17576916,1.196649404,1.55694552,1.402774294,1.335012138,1.366984782,1.421478178,1.441340528,1.396932777,1.439154313,1.549172132,1.592685434,1.636278643,1.610806623,1.697166018,1.82336689,1.772632064,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cote d'Ivoire,CIV,0.435364687,0.345550475,0.426394454,0.368399164,0.485945208,0.555277923,0.527606248,0.435322673,0.385824406,0.409566163,0.457374723,0.424100917,0.312804714,0.43221854,0.434237914,0.389591683,0.342378464,0.369461653,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Croatia,HRV,,3.678485011,3.540551724,3.629147097,3.772242664,4.120683133,4.220418635,4.536293268,4.499603865,4.438345911,4.665514189,4.927324775,5.302283784,5.191956522,5.201658487,5.219693694,5.493060189,5.255702526,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cuba,CUB,2.781367604,2.921406257,2.719660363,2.96832559,2.353773188,2.462259272,2.238438942,2.215870854,2.283678951,2.344977758,2.2847633,2.334648032,2.273874381,2.134927552,2.188944044,2.411762445,2.381712528,2.788596868,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Cyprus,CYP,6.054006121,6.590192168,6.918800329,6.942379704,6.683063604,6.798384705,6.858453138,7.313332063,7.298308813,7.261740242,7.120558679,7.166538759,7.76285649,7.219882537,7.26608378,7.430044874,7.709818283,7.943456877,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Czech Republic,CZE,,13.5189474,12.77504176,12.35665863,12.53680616,12.85073058,12.62508134,12.19356215,10.88419212,12.13441946,12.15325076,11.77804903,11.98926726,12.01141629,11.79542827,11.95678506,11.99367922,11.22331772,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Denmark,DNK,11.91883958,10.5442639,11.05055363,11.75427972,10.56648552,13.05414136,10.79772019,10.57053451,9.570253029,8.849505657,9.150421654,9.653965239,10.37874983,9.339631823,8.648125302,10.0083792,9.099285573,8.377810737,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Djibouti,DJI,0.687198805,0.69708144,0.710877929,0.699650533,0.684778393,0.677141492,0.660963868,0.596138996,0.623557948,0.551104614,0.513651208,0.522294367,0.522083269,0.577489046,0.585183462,0.59211079,0.580986666,0.612855233,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Dominica,DMA,0.828209254,0.826808715,0.875781459,0.976496146,1.130457934,1.030287705,1.138723428,1.093554296,1.152436324,1.473705362,1.636888563,1.481594782,1.642731214,1.592340093,1.649285455,1.601310044,2.196963498,1.883023519,,
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Dominican Republic,DOM,1.380903035,1.497050812,1.564622342,1.630473295,2.034466315,2.178410973,2.226895888,2.244334317,2.231025788,2.341391907,2.318807287,2.42638566,2.392514817,2.190568967,2.133084355,2.214647885,2.24129722,2.236635417,,
